timestamp,DC_POWER
2020-06-15 03:00:00,0.0
2020-06-15 04:00:00,0.0
2020-06-15 05:00:00,0.0
2020-06-15 06:00:00,746.0675730515909
2020-06-15 07:00:00,2463.040381534091
2020-06-15 08:00:00,7185.025162295454
2020-06-15 09:00:00,8631.54586040909
2020-06-15 10:00:00,10263.130682022727
2020-06-15 11:00:00,8798.056412238637
2020-06-15 12:00:00,7009.841517920455
2020-06-15 13:00:00,5737.824878363636
2020-06-15 14:00:00,6797.468750045455
2020-06-15 15:00:00,6095.007913943182
2020-06-15 16:00:00,2955.5006087727274
2020-06-15 17:00:00,1933.448660738636
2020-06-15 18:00:00,196.94967532125
2020-06-15 19:00:00,0.0
2020-06-15 20:00:00,0.0
2020-06-15 21:00:00,0.0
2020-06-15 22:00:00,0.0
2020-06-15 23:00:00,0.0
2020-06-16 00:00:00,0.0
2020-06-16 01:00:00,0.0
2020-06-16 02:00:00,0.0
2020-06-16 03:00:00,0.0
2020-06-16 04:00:00,0.0
2020-06-16 05:00:00,0.0
2020-06-16 06:00:00,472.1221591019319
2020-06-16 07:00:00,2543.215097352273
2020-06-16 08:00:00,5286.64123375
2020-06-16 09:00:00,7178.566152579545
2020-06-16 10:00:00,9868.997362056818
2020-06-16 11:00:00,8370.445008102273
2020-06-16 12:00:00,5832.003043852273
2020-06-16 13:00:00,6539.442775943182
2020-06-16 14:00:00,7019.64529209091
2020-06-16 15:00:00,5070.723575045455
2020-06-16 16:00:00,3328.6935876818184
2020-06-16 17:00:00,1534.8904221136363
2020-06-16 18:00:00,278.4922889609091
2020-06-16 19:00:00,0.0
2020-06-16 20:00:00,0.0
2020-06-16 21:00:00,0.0
2020-06-16 22:00:00,0.0
2020-06-16 23:00:00,0.0
2020-06-17 00:00:00,0.0
2020-06-17 01:00:00,0.0
2020-06-17 02:00:00,0.0
2020-06-17 03:00:00,0.0
2020-06-17 04:00:00,0.0
2020-06-17 05:00:00,0.0
2020-06-17 06:00:00,206.74269480522727
2020-06-17 07:00:00,2627.144074693182
2020-06-17 08:00:00,3797.846388011364
2020-06-17 09:00:00,5763.522524340909
2020-06-17 10:00:00,6708.866883125
2020-06-17 11:00:00,8486.347199772727
2020-06-17 12:00:00,11184.903206431818
2020-06-17 13:00:00,8476.948254886363
2020-06-17 14:00:00,7124.980722386364
2020-06-17 15:00:00,2154.5444399204544
2020-06-17 16:00:00,2454.565137977273
2020-06-17 17:00:00,1290.8078328125
2020-06-17 18:00:00,255.4681412361364
2020-06-17 19:00:00,0.0
2020-06-17 20:00:00,0.0
2020-06-17 21:00:00,0.0
2020-06-17 22:00:00,0.0
2020-06-17 23:00:00,0.0
