timestamp,disch1,disch2,disch3
1996-01-20 00:00:00,1531.0,305.0,2238.79
1996-01-21 00:00:00,2886.0,548.0,3645.0
1996-01-22 00:00:00,4361.0,822.0,5487.53
1996-01-23 00:00:00,3856.0,927.0,5022.83
1996-01-24 00:00:00,4313.0,988.0,5728.45
1996-01-25 00:00:00,2677.0,827.0,4333.78
1996-01-26 00:00:00,2016.0,793.0,2991.14
1996-01-27 00:00:00,2104.0,548.0,3296.27
1996-01-28 00:00:00,3687.0,921.0,4508.9
1996-01-29 00:00:00,4183.0,1147.0,5565.35
1996-01-30 00:00:00,2967.0,672.0,4400.35
1996-01-31 00:00:00,1567.0,435.0,2583.11
1996-02-01 00:00:00,1690.0,449.0,2722.55
1996-02-02 00:00:00,2381.0,493.0,3296.87
1996-02-03 00:00:00,1501.0,473.0,2427.49
1996-02-04 00:00:00,1332.0,371.0,2126.05
1996-02-05 00:00:00,1292.0,193.0,1944.1
1996-02-06 00:00:00,1464.0,379.0,2323.97
1996-02-07 00:00:00,1540.0,588.0,2548.84
1996-02-08 00:00:00,1443.0,585.0,2414.54
1996-02-09 00:00:00,1247.0,397.0,2038.67
1996-02-10 00:00:00,1209.0,264.0,1887.04
1996-02-11 00:00:00,1190.0,243.0,1821.02
1996-02-12 00:00:00,1331.0,212.0,1965.91
1996-02-13 00:00:00,1030.0,193.0,1587.38
1996-02-14 00:00:00,1294.0,193.0,1879.61
1996-02-15 00:00:00,1200.0,193.0,1722.27
1996-02-16 00:00:00,1318.0,193.0,1810.74
1996-02-17 00:00:00,779.0,193.0,1459.28
1996-02-18 00:00:00,726.0,193.0,1236.72
1996-02-19 00:00:00,833.0,193.0,1253.5
1996-02-20 00:00:00,883.0,193.0,1336.99
1996-02-21 00:00:00,921.0,193.0,1434.66
1996-02-22 00:00:00,769.0,193.0,1374.45
1996-02-23 00:00:00,747.0,193.0,1199.05
1996-02-24 00:00:00,562.0,193.0,1129.34
1996-02-25 00:00:00,369.0,193.0,736.4
1996-02-26 00:00:00,657.0,195.0,919.58
1996-02-27 00:00:00,612.0,195.0,1125.63
1996-02-28 00:00:00,536.0,199.0,990.43
1996-02-29 00:00:00,411.0,199.0,743.13
1996-03-01 00:00:00,402.0,193.0,703.25
1996-03-02 00:00:00,257.0,151.0,529.6
1996-03-03 00:00:00,150.0,198.0,483.34
1996-03-04 00:00:00,436.0,198.0,553.48
1996-03-05 00:00:00,471.0,201.0,778.37
1996-03-06 00:00:00,405.0,201.0,718.77
1996-03-07 00:00:00,468.0,201.0,746.3
1996-03-08 00:00:00,612.0,201.0,1006.79
1996-03-09 00:00:00,197.0,172.0,657.67
1996-03-10 00:00:00,125.0,106.0,305.26
1996-03-11 00:00:00,348.0,93.0,464.13
1996-03-12 00:00:00,285.0,82.0,420.72
1996-03-13 00:00:00,401.0,87.0,473.69
1996-03-14 00:00:00,455.0,9.0,496.35
1996-03-15 00:00:00,387.0,3.0,464.13
1996-03-16 00:00:00,70.0,23.0,353.8
1996-03-17 00:00:00,24.0,0.0,152.76
1996-03-18 00:00:00,79.0,23.0,178.08
1996-03-19 00:00:00,38.0,59.0,225.09
1996-03-20 00:00:00,95.0,114.0,245.82
1996-03-21 00:00:00,74.0,66.0,231.91
1996-03-22 00:00:00,84.0,87.0,207.4
1996-03-23 00:00:00,13.0,53.0,194.58
1996-03-24 00:00:00,17.0,23.0,119.05
1996-03-25 00:00:00,176.0,104.0,209.57
1996-03-26 00:00:00,91.0,104.0,331.81
1996-03-27 00:00:00,92.0,143.0,307.87
1996-03-28 00:00:00,118.0,136.0,318.4
1996-03-29 00:00:00,114.0,118.0,321.06
1996-03-30 00:00:00,29.0,0.0,168.13
1996-03-31 00:00:00,0.0,113.0,170.1
1996-04-01 00:00:00,432.0,90.0,400.38
1996-04-02 00:00:00,399.0,105.0,625.16
1996-04-03 00:00:00,480.0,159.0,730.74
1996-04-04 00:00:00,242.0,153.0,619.8
1996-04-05 00:00:00,174.0,123.0,427.49
1996-04-06 00:00:00,127.0,160.0,377.46
1996-04-07 00:00:00,165.0,56.0,263.05
1996-04-08 00:00:00,340.0,120.0,479.62
1996-04-09 00:00:00,471.0,115.0,701.68
1996-04-10 00:00:00,321.0,91.0,560.41
1996-04-11 00:00:00,263.0,99.0,401.71
1996-04-12 00:00:00,260.0,106.0,474.96
1996-04-13 00:00:00,64.0,2.0,233.01
1996-04-14 00:00:00,36.0,4.0,116.87
1996-04-15 00:00:00,225.0,86.0,234.96
1996-04-16 00:00:00,377.0,89.0,439.37
1996-04-17 00:00:00,466.0,50.0,577.41
1996-04-18 00:00:00,293.0,92.0,577.43
1996-04-19 00:00:00,240.0,47.0,319.77
1996-04-20 00:00:00,30.0,0.0,198.76
1996-04-21 00:00:00,68.0,0.0,90.67
1996-04-22 00:00:00,39.0,13.0,136.09
1996-04-23 00:00:00,32.0,0.0,80.88
1996-04-24 00:00:00,77.0,0.0,78.32
1996-04-25 00:00:00,76.0,0.0,116.75
1996-04-26 00:00:00,179.0,28.0,198.36
1996-04-27 00:00:00,45.0,0.0,149.71
1996-04-28 00:00:00,79.0,18.0,108.97
1996-04-29 00:00:00,177.0,2.0,146.81
1996-04-30 00:00:00,255.0,0.0,284.9
1996-05-01 00:00:00,131.0,0.0,187.79
1996-05-02 00:00:00,279.0,14.0,289.87
1996-05-03 00:00:00,228.0,21.0,305.31
1996-05-04 00:00:00,78.0,5.0,193.41
1996-05-05 00:00:00,101.0,0.0,91.7
1996-05-06 00:00:00,279.0,22.0,233.59
1996-05-07 00:00:00,255.0,101.0,465.33
1996-05-08 00:00:00,464.0,75.0,578.17
1996-05-09 00:00:00,465.0,81.0,618.45
1996-05-10 00:00:00,284.0,126.0,614.5
1996-05-11 00:00:00,222.0,22.0,341.47
1996-05-12 00:00:00,187.0,0.0,282.8
1996-05-13 00:00:00,354.0,67.0,397.63
1996-05-14 00:00:00,357.0,21.0,448.68
1996-05-15 00:00:00,294.0,78.0,489.53
1996-05-16 00:00:00,390.0,134.0,589.88
1996-05-17 00:00:00,434.0,113.0,726.99
1996-05-18 00:00:00,871.0,117.0,1128.56
1996-05-19 00:00:00,550.0,150.0,1216.34
1996-05-20 00:00:00,408.0,142.0,802.51
1996-05-21 00:00:00,450.0,105.0,709.1
1996-05-22 00:00:00,545.0,105.0,812.91
1996-05-23 00:00:00,588.0,123.0,876.87
1996-05-24 00:00:00,531.0,108.0,826.64
1996-05-25 00:00:00,211.0,66.0,541.46
1996-05-26 00:00:00,97.0,25.0,284.75
1996-05-27 00:00:00,303.0,123.0,383.97
1996-05-28 00:00:00,387.0,158.0,608.55
1996-05-29 00:00:00,354.0,111.0,578.48
1996-05-30 00:00:00,333.0,112.0,467.04
1996-05-31 00:00:00,267.0,103.0,404.0
1996-06-01 00:00:00,10.0,105.0,317.69
1996-06-02 00:00:00,6.0,13.0,87.06
1996-06-03 00:00:00,55.0,129.0,157.31
1996-06-04 00:00:00,110.0,135.0,228.89
1996-06-05 00:00:00,89.0,145.0,290.7
1996-06-06 00:00:00,25.0,22.0,151.41
1996-06-07 00:00:00,154.0,88.0,134.26
1996-06-08 00:00:00,137.0,93.0,215.62
1996-06-09 00:00:00,42.0,0.0,154.17
1996-06-10 00:00:00,122.0,0.0,125.1
1996-06-11 00:00:00,182.0,102.0,224.88
1996-06-12 00:00:00,221.0,112.0,311.17
1996-06-13 00:00:00,263.0,118.0,325.01
1996-06-14 00:00:00,374.0,147.0,495.54
1996-06-15 00:00:00,52.0,4.0,333.77
1996-06-16 00:00:00,20.0,4.0,72.46
1996-06-17 00:00:00,103.0,17.0,86.47
1996-06-18 00:00:00,68.0,54.0,129.39
1996-06-19 00:00:00,30.0,29.0,133.36
1996-06-20 00:00:00,29.0,38.0,94.47
1996-06-21 00:00:00,35.0,4.0,55.54
1996-06-22 00:00:00,65.0,13.0,59.78
1996-06-23 00:00:00,64.0,14.0,88.61
1996-06-24 00:00:00,53.0,15.0,86.54
1996-06-25 00:00:00,63.0,60.0,95.93
1996-06-26 00:00:00,57.0,54.0,139.35
1996-06-27 00:00:00,42.0,61.0,120.51
1996-06-28 00:00:00,177.0,64.0,150.09
1996-06-29 00:00:00,52.0,6.0,209.97
1996-06-30 00:00:00,62.0,4.0,80.73
1996-07-01 00:00:00,79.0,47.0,149.28
1996-07-02 00:00:00,109.0,76.0,152.6
1996-07-03 00:00:00,49.0,76.0,167.37
1996-07-04 00:00:00,93.0,70.0,149.03
1996-07-05 00:00:00,66.0,76.0,164.8
1996-07-06 00:00:00,11.0,4.0,90.83
1996-07-07 00:00:00,23.0,4.0,64.83
1996-07-08 00:00:00,56.0,31.0,68.88
1996-07-09 00:00:00,132.0,74.0,139.5
1996-07-10 00:00:00,85.0,69.0,150.71
1996-07-11 00:00:00,100.0,78.0,175.49
1996-07-12 00:00:00,108.0,81.0,209.34
1996-07-13 00:00:00,15.0,91.0,164.44
1996-07-14 00:00:00,0.0,58.0,83.22
1996-07-15 00:00:00,429.0,51.0,246.03
1996-07-16 00:00:00,439.0,29.0,529.93
1996-07-17 00:00:00,221.0,32.0,416.62
1996-07-18 00:00:00,151.0,24.0,300.62
1996-07-19 00:00:00,89.0,75.0,182.83
1996-07-20 00:00:00,63.0,5.0,98.77
1996-07-21 00:00:00,23.0,4.0,73.16
1996-07-22 00:00:00,147.0,64.0,115.02
1996-07-23 00:00:00,202.0,73.0,234.75
1996-07-24 00:00:00,264.0,66.0,338.56
1996-07-25 00:00:00,139.0,62.0,272.33
1996-07-26 00:00:00,123.0,63.0,203.15
1996-07-27 00:00:00,37.0,8.0,156.91
1996-07-28 00:00:00,0.0,7.0,52.53
1996-07-29 00:00:00,150.0,56.0,88.45
1996-07-30 00:00:00,176.0,48.0,235.54
1996-07-31 00:00:00,152.0,53.0,251.92
1996-08-01 00:00:00,162.0,14.0,244.21
1996-08-02 00:00:00,74.0,7.0,145.34
1996-08-03 00:00:00,24.0,4.0,93.37
1996-08-04 00:00:00,4.0,4.0,40.28
1996-08-05 00:00:00,82.0,44.0,103.13
1996-08-06 00:00:00,35.0,37.0,103.41
1996-08-07 00:00:00,54.0,31.0,109.05
1996-08-08 00:00:00,95.0,9.0,117.8
1996-08-09 00:00:00,33.0,8.0,103.21
1996-08-10 00:00:00,22.0,4.0,51.73
1996-08-11 00:00:00,54.0,4.0,40.19
1996-08-12 00:00:00,46.0,5.0,71.44
1996-08-13 00:00:00,21.0,5.0,53.15
1996-08-14 00:00:00,98.0,4.0,66.44
1996-08-15 00:00:00,19.0,4.0,83.92
1996-08-16 00:00:00,90.0,54.0,75.52
1996-08-17 00:00:00,11.0,50.0,155.45
1996-08-18 00:00:00,38.0,22.0,63.96
1996-08-19 00:00:00,117.0,6.0,63.91
1996-08-20 00:00:00,3.0,22.0,126.27
1996-08-21 00:00:00,42.0,9.0,47.95
1996-08-22 00:00:00,94.0,34.0,113.02
1996-08-23 00:00:00,96.0,17.0,153.17
1996-08-24 00:00:00,34.0,8.0,138.04
1996-08-25 00:00:00,23.0,16.0,57.47
1996-08-26 00:00:00,111.0,0.0,67.25
1996-08-27 00:00:00,109.0,6.0,161.99
1996-08-28 00:00:00,246.0,4.0,202.67
1996-08-29 00:00:00,136.0,4.0,231.43
1996-08-30 00:00:00,98.0,4.0,169.38
1996-08-31 00:00:00,81.0,4.0,106.85
1996-09-01 00:00:00,33.0,4.0,80.63
1996-09-02 00:00:00,257.0,43.0,135.31
1996-09-03 00:00:00,354.0,33.0,385.56
1996-09-04 00:00:00,426.0,16.0,479.99
1996-09-05 00:00:00,351.0,38.0,434.99
1996-09-06 00:00:00,403.0,21.0,462.76
1996-09-07 00:00:00,221.0,4.0,310.41
1996-09-08 00:00:00,194.0,6.0,219.44
1996-09-09 00:00:00,311.0,53.0,318.24
1996-09-10 00:00:00,317.0,4.0,354.77
1996-09-11 00:00:00,281.0,11.0,362.93
1996-09-12 00:00:00,330.0,45.0,321.73
1996-09-13 00:00:00,456.0,30.0,531.59
1996-09-14 00:00:00,150.0,4.0,450.77
1996-09-15 00:00:00,237.0,4.0,214.33
1996-09-16 00:00:00,279.0,31.0,301.54
1996-09-17 00:00:00,372.0,51.0,489.79
1996-09-18 00:00:00,336.0,31.0,471.59
1996-09-19 00:00:00,354.0,30.0,436.73
1996-09-20 00:00:00,294.0,31.0,467.46
1996-09-21 00:00:00,183.0,5.0,296.89
1996-09-22 00:00:00,198.0,4.0,206.27
1996-09-23 00:00:00,252.0,39.0,297.32
1996-09-24 00:00:00,201.0,24.0,240.17
1996-09-25 00:00:00,358.0,47.0,305.69
1996-09-26 00:00:00,378.0,76.0,448.37
1996-09-27 00:00:00,417.0,81.0,476.44
1996-09-28 00:00:00,304.0,77.0,503.74
1996-09-29 00:00:00,146.0,26.0,230.17
1996-09-30 00:00:00,512.0,62.0,375.19
1996-10-01 00:00:00,142.0,77.0,210.5
1996-10-02 00:00:00,170.0,4.0,128.3
1996-10-03 00:00:00,175.0,60.0,184.4
1996-10-04 00:00:00,226.0,4.0,293.1
1996-10-05 00:00:00,258.0,4.0,295.8
1996-10-06 00:00:00,123.0,0.0,87.76
1996-10-07 00:00:00,267.0,68.0,497.2
1996-10-08 00:00:00,145.0,75.0,325.4
1996-10-09 00:00:00,162.0,66.0,257.5
1996-10-10 00:00:00,94.0,62.0,219.5
1996-10-11 00:00:00,132.0,56.0,141.0
1996-10-12 00:00:00,176.0,18.0,81.96
1996-10-13 00:00:00,157.0,5.0,90.74
1996-10-14 00:00:00,417.0,73.0,675.8
1996-10-15 00:00:00,222.0,103.0,322.7
1996-10-16 00:00:00,426.0,19.0,648.7
1996-10-17 00:00:00,437.0,29.0,711.4
1996-10-18 00:00:00,245.0,81.0,416.3
1996-10-19 00:00:00,205.0,5.0,197.2
1996-10-20 00:00:00,183.0,20.0,257.5
1996-10-21 00:00:00,270.0,77.0,524.6
1996-10-22 00:00:00,303.0,54.0,477.2
1996-10-23 00:00:00,245.0,70.0,331.0
1996-10-24 00:00:00,226.0,88.0,353.6
1996-10-25 00:00:00,282.0,95.0,457.5
1996-10-26 00:00:00,237.0,65.0,388.8
1996-10-27 00:00:00,213.0,16.0,242.9
1996-10-28 00:00:00,330.0,88.0,559.8
1996-10-29 00:00:00,423.0,89.0,610.9
1996-10-30 00:00:00,375.0,74.0,614.6
1996-10-31 00:00:00,402.0,76.0,671.9
1996-11-01 00:00:00,241.0,23.0,356.4
1996-11-02 00:00:00,294.0,19.0,233.4
1996-11-03 00:00:00,232.0,23.0,267.5
1996-11-04 00:00:00,285.0,78.0,339.4
1996-11-05 00:00:00,424.0,76.0,470.6
1996-11-06 00:00:00,348.0,4.0,403.9
1996-11-07 00:00:00,182.0,55.0,262.5
1996-11-08 00:00:00,93.0,43.0,150.3
1996-11-09 00:00:00,123.0,0.0,103.1
1996-11-10 00:00:00,56.0,61.0,109.6
1996-11-11 00:00:00,468.0,61.0,257.5
1996-11-12 00:00:00,284.0,65.0,497.2
1996-11-13 00:00:00,159.0,78.0,265.0
1996-11-14 00:00:00,194.0,74.0,199.4
1996-11-15 00:00:00,85.0,65.0,190.8
1996-11-16 00:00:00,84.0,4.0,89.24
1996-11-17 00:00:00,148.0,4.0,104.7
1996-11-18 00:00:00,270.0,4.0,172.0
1996-11-19 00:00:00,268.0,9.0,242.9
1996-11-20 00:00:00,226.0,10.0,247.8
1996-11-21 00:00:00,83.0,4.0,154.2
1996-11-22 00:00:00,50.0,49.0,101.5
1996-11-23 00:00:00,59.0,4.0,86.3
1996-11-24 00:00:00,97.0,4.0,68.29
1996-11-25 00:00:00,87.0,4.0,87.76
1996-11-26 00:00:00,60.0,4.0,80.54
1996-11-27 00:00:00,98.0,4.0,61.9
1996-11-28 00:00:00,59.0,135.0,166.0
1996-11-29 00:00:00,39.0,89.0,141.0
1996-11-30 00:00:00,0.0,5.0,59.43
1996-12-01 00:00:00,0.0,18.0,38.36
1996-12-02 00:00:00,0.0,105.0,83.39
1996-12-03 00:00:00,97.0,111.0,109.6
1996-12-04 00:00:00,132.0,84.0,373.9
1996-12-05 00:00:00,76.0,140.0,178.2
1996-12-06 00:00:00,29.0,144.0,178.2
1996-12-07 00:00:00,0.0,105.0,137.3
1996-12-08 00:00:00,24.0,4.0,33.55
1996-12-09 00:00:00,172.0,46.0,76.35
1996-12-10 00:00:00,136.0,113.0,226.4
1996-12-11 00:00:00,209.0,105.0,201.6
1996-12-12 00:00:00,392.0,37.0,400.9
1996-12-13 00:00:00,525.0,120.0,596.1
1996-12-14 00:00:00,531.0,9.0,789.5
1996-12-15 00:00:00,228.0,48.0,391.8
1996-12-16 00:00:00,299.0,135.0,521.2
1996-12-17 00:00:00,427.0,124.0,581.4
1996-12-18 00:00:00,1497.0,122.0,1564.0
1996-12-19 00:00:00,984.0,190.0,1719.0
1996-12-20 00:00:00,1103.0,193.0,1629.0
1996-12-21 00:00:00,1582.0,311.0,2638.0
1996-12-22 00:00:00,1600.0,493.0,2645.0
1996-12-23 00:00:00,1573.0,493.0,2660.0
1996-12-24 00:00:00,1606.0,494.0,2549.0
1996-12-25 00:00:00,1349.0,449.0,2262.0
1996-12-26 00:00:00,942.0,216.0,1689.0
1996-12-27 00:00:00,1133.0,199.0,1399.0
1996-12-28 00:00:00,1139.0,199.0,1581.0
1996-12-29 00:00:00,1111.0,199.0,1564.0
1996-12-30 00:00:00,822.0,199.0,1405.0
1996-12-31 00:00:00,1023.0,199.0,1393.0
1997-01-01 00:00:00,838.0,199.0,1388.0
1997-01-02 00:00:00,1049.0,199.0,1243.0
1997-01-03 00:00:00,1165.0,199.0,1641.0
1997-01-04 00:00:00,714.0,201.0,1432.0
1997-01-05 00:00:00,735.0,203.0,1161.0
1997-01-06 00:00:00,928.0,203.0,1171.0
1997-01-07 00:00:00,1177.0,203.0,1472.0
1997-01-08 00:00:00,1477.0,189.0,2138.0
1997-01-09 00:00:00,1235.0,202.0,1907.0
1997-01-10 00:00:00,1597.0,199.0,2104.0
1997-01-11 00:00:00,1498.0,199.0,2044.0
1997-01-12 00:00:00,1395.0,199.0,2005.0
1997-01-13 00:00:00,1327.0,199.0,1856.0
1997-01-14 00:00:00,1326.0,199.0,1781.0
1997-01-15 00:00:00,1211.0,199.0,1768.0
1997-01-16 00:00:00,1204.0,199.0,1738.0
1997-01-17 00:00:00,1675.0,203.0,2158.0
1997-01-18 00:00:00,1599.0,343.0,2367.0
1997-01-19 00:00:00,1533.0,393.0,2339.0
1997-01-20 00:00:00,1970.0,443.0,2859.0
1997-01-21 00:00:00,1427.0,401.0,2490.0
1997-01-22 00:00:00,1347.0,245.0,1991.0
1997-01-23 00:00:00,1358.0,199.0,1933.0
1997-01-24 00:00:00,1377.0,199.0,1894.0
1997-01-25 00:00:00,1386.0,199.0,1850.0
1997-01-26 00:00:00,1207.0,199.0,1738.0
1997-01-27 00:00:00,1266.0,199.0,1787.0
1997-01-28 00:00:00,1222.0,199.0,1677.0
1997-01-29 00:00:00,1186.0,189.0,1629.0
1997-01-30 00:00:00,1179.0,201.0,1689.0
1997-01-31 00:00:00,1332.0,203.0,1843.0
1997-02-01 00:00:00,1052.0,200.0,1629.0
1997-02-02 00:00:00,848.0,199.0,1339.0
1997-02-03 00:00:00,912.0,201.0,1350.0
1997-02-04 00:00:00,727.0,203.0,1227.0
1997-02-05 00:00:00,707.0,203.0,1120.0
1997-02-06 00:00:00,690.0,203.0,1091.0
1997-02-07 00:00:00,789.0,203.0,1071.0
1997-02-08 00:00:00,511.0,203.0,938.9
1997-02-09 00:00:00,264.0,203.0,610.9
1997-02-10 00:00:00,363.0,205.0,521.2
1997-02-11 00:00:00,83.0,205.0,435.1
1997-02-12 00:00:00,179.0,205.0,407.0
1997-02-13 00:00:00,194.0,205.0,371.0
1997-02-14 00:00:00,404.0,172.0,574.2
1997-02-15 00:00:00,89.0,193.0,410.1
1997-02-16 00:00:00,130.0,163.0,303.7
1997-02-17 00:00:00,217.0,125.0,356.4
1997-02-18 00:00:00,155.0,141.0,267.5
1997-02-19 00:00:00,151.0,141.0,309.1
1997-02-20 00:00:00,145.0,118.0,311.8
1997-02-21 00:00:00,81.0,132.0,280.2
1997-02-22 00:00:00,181.0,116.0,197.2
1997-02-23 00:00:00,158.0,4.0,184.4
1997-02-24 00:00:00,231.0,98.0,322.7
1997-02-25 00:00:00,98.0,24.0,199.4
1997-02-26 00:00:00,171.0,9.0,135.5
1997-02-27 00:00:00,237.0,4.0,192.9
1997-02-28 00:00:00,270.0,12.0,260.0
1997-03-01 00:00:00,303.0,4.0,275.1
1997-03-02 00:00:00,218.0,4.0,250.2
1997-03-03 00:00:00,324.0,36.0,339.4
1997-03-04 00:00:00,213.0,50.0,215.0
1997-03-05 00:00:00,223.0,109.0,275.1
1997-03-06 00:00:00,188.0,100.0,285.3
1997-03-07 00:00:00,156.0,116.0,277.6
1997-03-08 00:00:00,140.0,9.0,201.6
1997-03-09 00:00:00,154.0,41.0,176.1
1997-03-10 00:00:00,177.0,62.0,224.1
1997-03-11 00:00:00,388.0,75.0,298.4
1997-03-12 00:00:00,291.0,133.0,425.6
1997-03-13 00:00:00,168.0,131.0,290.5
1997-03-14 00:00:00,114.0,119.0,245.3
1997-03-15 00:00:00,142.0,12.0,170.0
1997-03-16 00:00:00,133.0,4.0,212.7
1997-03-17 00:00:00,246.0,97.0,168.0
1997-03-18 00:00:00,170.0,151.0,353.6
1997-03-19 00:00:00,127.0,144.0,270.0
1997-03-20 00:00:00,184.0,141.0,231.1
1997-03-21 00:00:00,139.0,145.0,306.4
1997-03-22 00:00:00,73.0,4.0,117.9
1997-03-23 00:00:00,101.0,4.0,86.3
1997-03-24 00:00:00,240.0,90.0,235.8
1997-03-25 00:00:00,335.0,39.0,322.7
1997-03-26 00:00:00,158.0,4.0,255.1
1997-03-27 00:00:00,213.0,10.0,238.2
1997-03-28 00:00:00,296.0,4.0,180.2
1997-03-29 00:00:00,121.0,14.0,275.1
1997-03-30 00:00:00,192.0,4.0,156.1
1997-03-31 00:00:00,248.0,54.0,250.2
1997-04-01 00:00:00,240.0,4.0,199.4
1997-04-02 00:00:00,267.0,4.0,226.2
1997-04-03 00:00:00,308.0,4.0,322.4
1997-04-04 00:00:00,169.0,4.0,203.6
1997-04-05 00:00:00,210.0,4.0,180.1
1997-04-06 00:00:00,104.0,9.0,161.8
1997-04-07 00:00:00,308.0,4.0,257.3
1997-04-08 00:00:00,288.0,4.0,210.3
1997-04-09 00:00:00,275.0,4.0,254.8
1997-04-10 00:00:00,146.0,4.0,184.3
1997-04-11 00:00:00,144.0,4.0,150.2
1997-04-12 00:00:00,250.0,4.0,190.6
1997-04-13 00:00:00,158.0,4.0,180.1
1997-04-14 00:00:00,171.0,4.0,124.7
1997-04-15 00:00:00,118.0,4.0,165.8
1997-04-16 00:00:00,240.0,4.0,167.8
1997-04-17 00:00:00,150.0,4.0,171.9
1997-04-18 00:00:00,115.0,4.0,175.9
1997-04-19 00:00:00,100.0,12.0,65.64
1997-04-20 00:00:00,185.0,4.0,122.9
1997-04-21 00:00:00,279.0,4.0,287.7
1997-04-22 00:00:00,304.0,0.0,186.4
1997-04-23 00:00:00,65.0,4.0,188.5
1997-04-24 00:00:00,63.0,4.0,73.55
1997-04-25 00:00:00,156.0,8.0,98.29
1997-04-26 00:00:00,77.0,4.0,178.0
1997-04-27 00:00:00,83.0,22.0,68.23
1997-04-28 00:00:00,240.0,4.0,205.8
1997-04-29 00:00:00,275.0,4.0,217.0
1997-04-30 00:00:00,377.0,7.0,259.8
1997-05-01 00:00:00,54.0,7.0,245.3
1997-05-02 00:00:00,216.0,4.0,144.7
1997-05-03 00:00:00,210.0,4.0,130.1
1997-05-04 00:00:00,92.0,4.0,112.9
1997-05-05 00:00:00,288.0,16.0,199.4
1997-05-06 00:00:00,75.0,6.0,152.3
1997-05-07 00:00:00,229.0,4.0,124.8
1997-05-08 00:00:00,171.0,7.0,184.4
1997-05-09 00:00:00,125.0,4.0,146.6
1997-05-10 00:00:00,213.0,4.0,152.3
1997-05-11 00:00:00,100.0,4.0,117.9
1997-05-12 00:00:00,244.0,4.0,139.1
1997-05-13 00:00:00,231.0,4.0,199.4
1997-05-14 00:00:00,145.0,4.0,135.5
1997-05-15 00:00:00,108.0,4.0,101.5
1997-05-16 00:00:00,217.0,4.0,128.3
1997-05-17 00:00:00,67.0,7.0,133.7
1997-05-18 00:00:00,129.0,4.0,107.9
1997-05-19 00:00:00,333.0,5.0,221.8
1997-05-20 00:00:00,171.0,5.0,228.7
1997-05-21 00:00:00,185.0,4.0,158.1
1997-05-22 00:00:00,204.0,4.0,186.5
1997-05-23 00:00:00,106.0,5.0,95.28
1997-05-24 00:00:00,108.0,10.0,98.37
1997-05-25 00:00:00,92.0,4.0,89.24
1997-05-26 00:00:00,213.0,12.0,217.2
1997-05-27 00:00:00,100.0,4.0,103.1
1997-05-28 00:00:00,175.0,6.0,139.1
1997-05-29 00:00:00,179.0,4.0,174.1
1997-05-30 00:00:00,142.0,4.0,148.4
1997-05-31 00:00:00,125.0,4.0,137.3
1997-06-01 00:00:00,29.0,4.0,112.9
1997-06-02 00:00:00,117.0,4.0,80.54
1997-06-03 00:00:00,0.0,0.0,51.16
1997-06-04 00:00:00,50.0,4.0,48.9
1997-06-05 00:00:00,0.0,33.0,69.6
1997-06-06 00:00:00,117.0,70.0,137.3
1997-06-07 00:00:00,104.0,7.0,170.0
1997-06-08 00:00:00,25.0,4.0,74.98
1997-06-09 00:00:00,142.0,4.0,158.1
1997-06-10 00:00:00,129.0,4.0,104.7
1997-06-11 00:00:00,131.0,73.0,152.3
1997-06-12 00:00:00,113.0,57.0,170.0
1997-06-13 00:00:00,325.0,4.0,231.1
1997-06-14 00:00:00,0.0,4.0,150.3
1997-06-15 00:00:00,63.0,4.0,54.63
1997-06-16 00:00:00,223.0,4.0,119.6
1997-06-17 00:00:00,146.0,27.0,154.2
1997-06-18 00:00:00,150.0,75.0,146.6
1997-06-19 00:00:00,0.0,74.0,93.76
1997-06-20 00:00:00,88.0,73.0,104.7
1997-06-21 00:00:00,100.0,12.0,106.3
1997-06-22 00:00:00,100.0,5.0,83.39
1997-06-23 00:00:00,133.0,4.0,58.21
1997-06-24 00:00:00,100.0,4.0,107.9
1997-06-25 00:00:00,58.0,4.0,45.61
1997-06-26 00:00:00,117.0,5.0,79.13
1997-06-27 00:00:00,117.0,15.0,109.6
1997-06-28 00:00:00,104.0,4.0,84.84
1997-06-29 00:00:00,100.0,4.0,69.6
1997-06-30 00:00:00,120.0,5.0,123.0
1997-07-01 00:00:00,67.0,4.0,70.93
1997-07-02 00:00:00,156.0,45.0,123.0
1997-07-03 00:00:00,204.0,20.0,126.5
1997-07-04 00:00:00,25.0,22.0,106.3
1997-07-05 00:00:00,63.0,24.0,34.49
1997-07-06 00:00:00,25.0,5.0,52.3
1997-07-07 00:00:00,59.0,125.0,109.6
1997-07-08 00:00:00,175.0,74.0,135.5
1997-07-09 00:00:00,33.0,64.0,90.74
1997-07-10 00:00:00,100.0,9.0,61.9
1997-07-11 00:00:00,0.0,13.0,66.99
1997-07-12 00:00:00,115.0,4.0,21.73
1997-07-13 00:00:00,76.0,4.0,83.39
1997-07-14 00:00:00,154.0,129.0,201.6
1997-07-15 00:00:00,98.0,67.0,95.28
1997-07-16 00:00:00,188.0,36.0,228.7
1997-07-17 00:00:00,58.0,4.0,65.7
1997-07-18 00:00:00,83.0,4.0,106.3
1997-07-19 00:00:00,0.0,10.0,65.7
1997-07-20 00:00:00,0.0,4.0,19.52
1997-07-21 00:00:00,186.0,6.0,65.7
1997-07-22 00:00:00,108.0,6.0,135.5
1997-07-23 00:00:00,83.0,30.0,83.39
1997-07-24 00:00:00,75.0,60.0,162.0
